userId,movieId,rating,timestamp
10,58559,4.5,1455302113
10,59333,2.5,1455357564
10,59421,2.0,1455398002
10,60397,3.0,1455302689
10,60950,2.0,1455301965
10,61250,2.5,1455398339
10,63113,3.5,1455302183
10,63992,4.5,1455356863
10,64969,0.5,1455357607
10,66203,3.5,1455357596
10,68954,4.0,1455304158
10,69406,4.5,1455302747
10,69844,3.0,1455399200
10,70183,3.0,1455357636
10,70293,0.5,1455398141
10,71579,5.0,1455301869
10,72011,2.5,1455301741
10,72330,3.5,1455399573
10,72407,3.0,1455356987
10,72720,3.5,1455301822
10,72737,3.5,1455398131
10,72998,2.5,1455356351
10,73017,3.0,1455356691
10,74450,3.0,1455357541
10,77841,2.0,1455302684
10,78772,3.0,1455356988
10,79091,5.0,1455306124
10,80549,3.5,1455399347
10,81784,2.5,1455357716
10,81845,5.0,1455302591
10,81847,3.5,1455399313
10,82167,3.5,1455357720
10,82499,2.0,1455398390
10,84374,3.5,1455357730
10,86548,3.0,1455398396
10,87222,3.5,1455306257
10,88163,4.0,1455357504
10,88810,3.0,1455399281
10,91104,3.0,1455356990
10,91529,5.0,1455302120
10,92259,5.0,1455301553
10,94070,4.5,1455357387
10,95167,4.0,1455398177
10,95449,4.0,1455356885
10,95510,3.0,1455398127
10,95543,3.5,1455399376
10,96079,5.0,1455302172
10,97024,0.5,1455301892
10,97938,1.0,1455398105
10,98203,3.0,1455356994
10,103335,4.0,1455398111
10,103339,4.0,1455356177
10,104374,4.0,1455357653
10,105211,2.5,1455399232
10,106489,3.5,1455357076
10,106696,4.5,1455306204
10,106782,1.0,1455398089
10,107141,2.0,1455399188
10,109374,0.5,1455302315
10,109487,0.5,1455398092
10,109853,4.0,1455357656
10,112006,4.0,1455398144
10,113275,4.5,1455357698
10,113394,4.0,1455398275
10,119145,1.0,1455302650
10,129428,3.5,1455357384
10,136020,5.0,1455302192
10,137595,4.0,1455356898
10,140110,5.0,1455356776
12,3967,4.5,1247263471
12,4018,4.5,1247264420
12,5620,4.0,1247264417
12,6942,5.0,1247264138
12,8533,5.0,1247264151
12,40629,5.0,1247264192
12,63992,5.0,1247264457
13,3300,4.0,987895952
13,3409,2.0,987895720
13,3513,3.0,987895651
13,3578,5.0,987895902
13,3624,4.0,987895902
13,3717,3.0,987895952
13,3753,4.0,987895902
13,3793,4.0,987895902
13,3798,4.0,987895720
13,3827,4.0,987895952
13,3863,4.0,987896183
13,3893,3.0,987895651
13,3897,4.0,987895582
13,3952,3.0,987895651
13,3977,3.0,987895952
13,3996,5.0,987895902
13,4011,5.0,987895651
13,4148,4.0,987895720
15,3510,5.0,1299425097
15,3535,3.5,1510572486
15,3555,4.0,1299425208
15,3578,5.0,1510571768
15,3617,1.5,1299425200
15,3753,3.0,1510571680
15,3949,4.0,1510572144
15,3994,3.0,1510571677
15,4018,4.0,1299425113
15,4022,3.5,1510572048
15,4226,1.5,1510571774
15,4306,3.0,1510577965
15,4370,4.0,1510573239
15,4720,5.0,1510571736
15,4886,3.5,1510577956
15,4993,3.5,1510571754
15,4995,5.0,1510571789
15,5445,4.0,1510571793
15,5618,3.0,1510578001
15,5952,3.5,1510571759
15,5989,5.0,1510571938
15,6377,3.0,1510577979
15,6502,3.5,1510571682
15,6874,3.0,1510572077
15,7254,3.5,1510572802
15,7438,3.0,1510572163
15,8360,2.5,1510578083
15,8644,3.5,1510572823
15,8961,2.5,1510577973
15,33493,5.0,1510572900
15,48304,4.5,1510572550
15,48774,3.0,1510573220
15,48780,4.5,1510572075
15,50872,3.0,1510577962
15,56174,3.5,1510572810
15,58559,2.0,1510571886
15,59315,2.0,1510572096
15,60069,3.5,1510577951
15,63859,3.0,1510578158
15,64614,4.0,1510572137
15,68237,3.0,1510572824
15,68954,3.5,1510577953
15,69757,4.0,1299425345
15,70286,3.5,1510572656
15,71057,4.0,1510578034
15,71264,2.5,1510578103
15,72998,3.0,1510572052
15,79132,3.5,1510571930
15,84152,5.0,1510572834
15,84954,4.5,1510573398
15,85414,3.5,1510572833
15,89745,2.0,1510572842
15,91500,3.0,1510573214
15,91529,2.0,1510571987
15,94864,3.0,1510572894
15,96610,3.0,1510572815
15,97938,4.0,1510572473
15,99114,1.0,1510571958
15,101864,4.0,1510572902
15,103249,3.5,1510573234
15,104841,4.5,1510572095
15,105504,4.0,1510572616
15,109374,2.0,1510572056
15,109487,4.0,1510571878
15,110102,1.5,1510573153
15,111759,4.5,1510572026
15,112556,4.5,1510572466
15,112852,1.5,1510571973
15,115149,2.0,1510572159
15,115713,2.0,1510572009
15,120466,2.5,1510573154
15,122882,2.0,1510572126
15,122886,5.0,1510572679
15,122904,2.0,1510571949
15,122922,2.0,1510572670
15,122924,1.0,1510573305
15,134130,4.0,1510571883
15,134853,4.5,1510572481
15,143385,3.0,1510572581
15,152077,5.0,1510572535
15,152081,3.0,1510578039
15,158872,3.5,1510578028
15,160980,3.5,1510572512
15,166528,5.0,1510572789
15,166635,3.5,1510572516
16,3949,4.0,1377477886
16,4011,3.0,1377477891
16,4226,4.5,1377476925
16,4878,3.5,1377477936
16,4973,4.0,1377476860
16,4993,3.5,1377477289
16,5618,4.5,1377476877
16,5952,3.5,1377477424
16,7153,3.5,1377477293
16,7361,3.5,1377477402
16,27611,4.0,1377477684
16,27773,4.0,1377477507
16,48394,4.0,1377477809
16,58559,4.5,1377476817
16,60069,4.0,1377477834
16,68954,4.0,1377477654
16,78499,4.5,1377477830
16,79132,3.0,1377476916
16,91529,4.5,1377477940
17,3949,4.5,1322629083
17,4226,4.0,1305696762
17,4993,4.5,1305696817
17,5618,5.0,1322628751
17,5952,5.0,1305696823
17,6016,4.5,1322628668
17,6870,3.5,1322629189
17,7153,4.5,1305696820
17,27773,4.0,1322628790
17,31658,4.5,1322629178
17,33794,4.0,1305696851
17,48394,4.5,1322629142
17,48516,4.0,1305696748
17,58559,4.5,1305696675
17,60069,3.5,1305696839
17,64839,3.5,1322629112
17,68157,4.0,1305696894
17,68358,4.5,1322629267
17,77455,3.5,1307262449
17,78499,4.0,1305696624
17,79132,4.5,1305696716
17,80463,4.0,1305696734
17,81932,3.5,1305696681
17,82459,4.0,1305696644
18,3275,4.5,1455617700
18,3578,4.5,1455209857
18,3751,3.5,1455529841
18,3785,2.0,1455231603
18,3793,4.0,1464994762
18,3896,4.0,1504894830
18,3949,4.5,1455529881
18,3994,2.5,1455231481
18,4011,4.5,1456958432
18,4226,4.5,1455231390
18,4239,4.0,1476901503
18,4306,4.0,1455209697
18,4383,4.0,1486846015
18,4643,3.0,1456395471
18,4728,3.0,1457005711
18,4816,3.0,1456919460
18,4886,4.0,1455209685
18,4896,3.5,1456923934
18,4963,4.0,1455209694
18,4973,4.0,1455209683
18,4993,4.5,1455209675
18,4995,4.5,1455209718
18,5218,4.0,1455209763
18,5266,3.5,1455050827
18,5349,4.0,1456923908
18,5418,4.0,1455749029
18,5445,4.0,1455209691
18,5459,2.5,1455050758
18,5464,4.0,1458669462
18,5481,3.0,1455050806
18,5574,3.5,1455050917
18,5608,4.0,1455821517
18,5669,3.5,1456919349
18,5679,4.0,1455617626
18,5816,3.5,1456923936
18,5903,3.5,1456832424
18,5944,2.5,1455231780
18,5952,3.5,1455209677
18,5956,4.0,1455050816
18,5989,4.0,1455209729
18,5995,4.5,1455735416
18,6287,3.0,1455049949
18,6300,4.5,1500747595
18,6333,4.0,1464994734
18,6365,3.5,1455750315
18,6373,3.5,1455049753
18,6377,4.0,1455049810
18,6378,3.0,1455049758
18,6534,3.0,1455050877
18,6539,4.5,1455049808
18,6548,2.0,1455050951
18,6709,3.0,1456919632
18,6863,3.5,1455049761
18,6870,4.0,1456780831
18,6874,3.5,1455049814
18,6888,0.5,1455050979
18,6934,3.0,1455750324
18,7147,4.5,1455049845
18,7153,4.5,1455049801
18,7254,4.5,1455049744
18,7293,3.0,1455050834
18,7317,3.0,1455655129
18,7318,2.5,1455050932
18,7323,3.0,1455049931
18,7361,4.0,1456924036
18,7373,3.5,1455049881
18,7438,3.5,1455654949
18,7843,4.5,1492805510
18,8360,3.5,1455654935
18,8361,3.0,1455231973
18,8368,3.5,1456923938
18,8641,2.5,1455060196
18,8644,3.5,1455049735
18,8665,4.0,1455749019
18,8784,3.5,1466969253
18,8798,4.0,1455617710
18,8917,3.5,1455049936
18,8950,4.0,1455049893
18,8957,3.5,1455050859
18,8958,4.0,1466969258
18,8961,3.5,1455209724
18,8984,3.0,1455049865
18,27689,2.5,1476814266
18,27716,4.5,1456859906
18,27773,3.5,1455050621
18,27831,3.5,1456958283
18,27878,4.5,1526159893
18,30793,4.0,1455050800
18,30812,4.0,1455050855
18,31685,2.0,1455049910
18,32587,3.5,1455654945
18,33004,3.0,1455050852
18,33615,3.5,1455655026
18,33794,4.5,1455050618
18,34150,3.5,1455049954
18,34405,3.5,1455231107
18,36519,3.0,1455051042
18,36529,4.0,1455231182
18,37386,1.5,1455050989
18,37729,4.0,1455049923
18,37733,4.0,1470061020
18,37741,4.0,1455050937
18,38038,4.0,1455049942
18,38061,4.0,1458593231
18,40819,4.0,1455050836
18,44022,3.5,1455749359
18,44191,4.5,1455050089
18,44199,4.5,1455049886
18,44555,4.0,1485646726
18,44665,4.5,1455049870
18,45499,4.0,1455231957
18,45517,3.5,1455232017
18,45722,4.0,1455049739
18,46578,3.5,1455059798
18,46965,1.0,1455749474
18,47200,3.0,1455655111
18,47491,4.0,1456859832
18,48394,4.0,1455049848
18,48516,4.5,1455049826
18,48780,4.5,1456958431
18,49651,3.5,1457444465
18,50872,3.5,1455059813
18,51540,4.5,1455821297
18,51662,3.5,1455049725
18,52604,4.5,1457650649
18,53125,3.5,1455231338
18,53129,3.0,1521323641
18,53318,2.5,1455749879
18,53464,2.5,1455655099
18,53972,3.0,1455232038
18,53996,3.0,1455749279
18,54272,3.5,1455232001
18,54286,4.0,1455050518
18,55118,4.5,1469995045
18,55247,3.5,1455231983
18,55276,4.0,1476901520
18,55290,4.5,1482355905
18,55765,4.5,1459363622
18,56757,4.0,1464994729
18,57528,2.5,1456924845
18,57640,3.5,1455749376
18,57669,4.0,1455749164
18,58295,3.5,1476902377
18,58299,4.0,1455749828
18,58559,4.0,1455049372
18,59315,4.0,1455618310
18,59615,2.5,1455231357
18,59784,4.0,1455749175
18,60040,3.5,1455529605
18,60074,2.5,1455749302
18,60684,3.5,1455749277
18,60756,3.0,1455749449
18,62434,3.5,1455749428
18,63131,3.5,1455749413
18,64197,4.5,1500585017
18,64614,3.5,1455059693
18,64839,3.5,1455749206
18,64957,3.5,1455821116
18,65596,4.0,1470088658
18,66934,4.0,1456924733
18,67255,4.5,1456770605
18,68073,4.5,1455749814
18,68157,3.5,1455059756
18,68159,4.0,1475188724
18,68319,4.0,1455749310
18,68358,3.5,1455231723
18,68954,4.0,1455749241
18,69122,3.0,1455529969
18,69640,4.0,1456772121
18,69757,4.0,1455750175
18,69951,3.5,1455749591
18,70286,3.5,1455749255
18,71108,4.5,1486073568
18,71156,3.0,1455749513
18,71899,4.5,1455618430
18,72011,3.5,1455749223
18,72378,3.0,1455529598
18,72998,4.0,1455749238
18,73017,4.5,1455749266
18,73268,3.5,1478632335
18,73321,3.5,1456750745
18,73323,4.5,1456770625
18,74458,4.5,1455050015
18,74510,4.5,1456770638
18,74789,3.5,1455051099
18,74948,4.0,1476901606
18,76077,3.0,1456924816
18,76175,2.5,1456924918
18,76251,4.5,1455051151
18,77561,4.0,1455051202
18,78469,3.0,1456750794
18,78499,4.0,1456744760
18,79132,4.5,1455050059
18,79293,3.0,1478366123
18,79592,3.0,1456924960
18,79695,3.5,1455750029
18,79702,4.0,1455051182
18,80219,3.5,1455749571
18,80489,4.0,1463686312
18,81788,4.5,1463695521
18,83349,3.0,1458581624
18,84392,4.5,1459889871
18,85354,4.0,1470173519
18,85414,3.5,1478641446
18,86190,3.5,1456924897
18,86332,3.5,1455051197
18,86628,4.0,1468877753
18,86880,3.0,1455231363
18,87232,4.0,1455051166
18,88094,3.0,1457352482
18,88129,3.0,1455051194
18,88140,4.0,1455051109
18,89745,4.0,1455050365
18,90600,4.0,1511043515
18,91485,3.5,1489780980
18,91500,4.0,1455051164
18,91529,4.0,1455050185
18,91542,4.0,1455051101
18,91658,3.5,1456770596
18,92094,3.5,1466977156
18,95441,2.5,1456750781
18,96432,4.0,1521233253
18,96488,4.0,1515532582
18,96610,3.0,1455051188
18,96655,4.0,1499621886
18,97752,3.5,1455617979
18,97938,3.0,1455051126
18,98124,4.0,1473004465
18,98585,3.5,1517686559
18,98809,4.0,1455051180
18,99114,4.0,1455051144
18,99728,3.5,1465164460
18,99813,4.0,1473004463
18,102125,3.5,1457382480
18,102445,4.0,1455051113
18,102903,4.0,1513369638
18,103253,3.5,1478381466
18,103772,4.0,1478632286
18,104241,3.0,1458585307
18,104879,3.0,1456770932
18,106072,3.5,1478366140
18,106487,4.0,1455051107
18,106489,3.5,1455051122
18,106782,3.0,1471043729
18,106839,4.0,1478631983
18,109374,4.0,1455735216
18,109487,4.5,1455050087
18,110102,3.5,1457382469
18,111362,4.0,1455050010
18,111759,3.5,1456744991
18,112183,3.5,1466968168
18,112334,4.5,1456614526
18,112421,4.0,1456832692
18,112552,4.5,1455664748
18,112852,4.5,1455618433
18,114060,3.5,1477511813
18,114066,4.0,1466968153
18,115713,4.5,1455051411
18,116797,4.5,1455050523
18,116823,3.5,1456910057
18,117176,4.0,1473004722
18,118900,3.5,1483294684
18,119145,4.0,1457382413
18,122886,4.0,1466366745
18,122892,3.5,1457382463
18,122900,4.0,1457382458
18,122904,3.5,1460575806
18,122918,4.0,1510946731
18,122920,3.0,1468354075
18,122924,4.0,1469816977
18,122926,3.5,1510960358
18,128620,3.5,1502901639
18,134130,4.5,1456693665
18,134853,3.5,1469994968
18,135569,3.5,1477849300
18,139385,3.5,1473351954
18,140289,4.0,1456859803
18,141688,4.0,1478124485
18,142488,4.5,1486643850
18,144210,4.0,1455060282
18,145283,3.5,1466508318
18,148626,4.0,1484169587
18,150548,4.0,1455828926
18,155168,4.0,1457551336
18,158238,4.0,1493930228
18,158972,3.5,1511651100
18,159093,3.5,1513378355
18,160438,3.0,1473361651
18,161582,4.0,1499631585
18,162350,3.5,1482346781
18,162606,3.5,1493142085
18,164179,3.0,1517508124
18,166015,3.5,1534786448
18,166635,4.0,1502218032
18,168252,4.0,1493155981
18,171023,4.0,1505599943
18,176101,3.5,1513110715
18,177593,4.5,1534007386
18,180095,3.0,1534698700
18,180777,4.5,1511101918
18,185135,4.5,1534007332
19,3190,1.0,965703443
19,3225,3.0,965703061
19,3273,2.0,965703084
19,3300,3.0,965703299
19,3301,2.0,965703061
19,3316,2.0,965703425
19,3324,2.0,965703084
19,3409,2.0,965703299
19,3454,2.0,965703458
19,3481,2.0,965703200
19,3483,2.0,965704652
19,3484,2.0,965703269
19,3510,3.0,965703236
19,3515,3.0,965703299
19,3534,2.0,965703269
19,3535,2.0,965703221
19,3536,2.0,965704618
19,3578,3.0,965703221
19,3594,2.0,965702805
19,3623,2.0,965702805
19,3624,3.0,965702776
19,3717,2.0,965702842
19,3743,2.0,965702940
19,3744,2.0,965702866
19,3745,4.0,965702776
19,3751,3.0,965702777
19,3752,3.0,965702843
19,3754,4.0,965702777
19,3784,2.0,965702923
19,3785,1.0,965702905
19,3793,4.0,965702777
19,3797,3.0,965702954
19,3798,2.0,965702843
19,3825,3.0,965702777
19,3826,1.0,965702843
20,3300,3.0,1054147217
20,3301,3.5,1054037596
20,3408,3.5,1054037151
20,3483,3.5,1054038288
20,3510,3.0,1054037270
20,3512,3.0,1054037253
20,3535,1.0,1054037573
20,3536,1.5,1054037346
20,3555,3.0,1054147183
20,3565,3.0,1054037706
20,3578,4.5,1054037169
20,3615,2.5,1054037838
20,3623,3.0,1054147285
20,3624,2.0,1054037231
20,3744,1.0,1054147299
20,3751,5.0,1054037147
20,3753,3.0,1054037352
20,3755,4.5,1054147193
20,3784,2.5,1054037759
20,3793,3.5,1054037246
20,3852,4.0,1054037964
20,3882,2.5,1054037657
20,3897,4.5,1054036184
20,3948,3.5,1054037203
20,3967,4.5,1054037160
20,3977,3.5,1054147198
20,3986,2.5,1054037622
20,3988,3.5,1054037831
20,3990,0.5,1054037862
20,3994,2.5,1054037305
20,3996,3.5,1054037208
20,3999,2.0,1054147273
20,4014,4.0,1054037132
20,4016,4.5,1054037249
20,4019,4.0,1054037081
20,4022,3.5,1054036206
20,4025,3.5,1054147190
20,4027,4.0,1054036290
20,4029,4.0,1054037969
20,4054,2.5,1054037695
20,4154,4.0,1054037824
20,4161,3.5,1054147312
20,4226,3.5,1054037196
20,4232,0.5,1054037511
20,4246,5.0,1054037200
20,4270,0.5,1054147293
20,4299,3.5,1054147230
20,4306,5.0,1054037117
20,4308,3.5,1054037213
20,4310,4.0,1054147265
20,4344,3.5,1054147210
20,4366,1.5,1054038539
20,4367,0.5,1054147289
20,4369,2.0,1054037557
20,4370,3.0,1054037504
20,4378,3.5,1054037158
20,4446,3.5,1054037907
20,4447,3.0,1054037488
20,4449,2.0,1054037667
20,4638,1.5,1054147250
20,4641,3.0,1054037434
20,4643,3.0,1054147258
20,4700,4.0,1054037671
20,4718,3.0,1054037502
20,4720,3.5,1054037141
20,4734,1.0,1054037534
20,4776,3.5,1054037390
20,4783,3.5,1054037095
20,4816,3.5,1054037616
20,4821,0.5,1054037528
20,4848,1.5,1054037367
20,4865,3.0,1054037653
20,4886,4.0,1054037089
20,4896,4.5,1054037243
20,4901,3.5,1054037324
20,4979,4.0,1054037364
20,4990,4.0,1054037593
20,4993,5.0,1054037162
20,4995,5.0,1054037101
20,5013,4.5,1054037401
20,5014,4.0,1054037384
20,5015,4.0,1054037122
20,5110,3.0,1054037644
20,5171,2.0,1054037913
20,5218,5.0,1054037258
20,5254,3.0,1054147243
20,5293,3.5,1054037273
20,5299,4.0,1054037084
20,5313,0.5,1054147317
20,5349,3.0,1054037241
20,5364,4.0,1054037333
20,5378,4.0,1054147227
20,5388,4.0,1054037110
20,5418,3.0,1054037279
20,5419,0.5,1054037857
20,5445,4.5,1054037115
20,5463,2.0,1054147287
20,5481,1.0,1054037494
20,5502,3.0,1054037284
20,5504,0.5,1054037842
20,5507,0.5,1054147297
20,5618,5.0,1054037190
20,5630,3.5,1054037295
20,5679,3.5,1054037411
20,5785,4.0,1054037720
20,5816,4.5,1054037077
20,5952,5.0,1054037144
20,5989,4.5,1054037112
20,5991,5.0,1054037184
20,6156,3.0,1054036804
20,6157,2.0,1054036811
20,6297,4.0,1054036670
20,6333,4.0,1054036616
20,6365,4.0,1054147167
21,3578,2.5,1436989941
21,3617,2.0,1403459815
21,3623,4.0,1376823417
21,3793,3.5,1441392970
21,3948,3.5,1421521749
21,3988,1.0,1418063141
21,4306,4.0,1418932197
21,4446,3.5,1412967924
21,4638,4.0,1376823473
21,4700,3.0,1500701884
21,4701,3.5,1403459884
21,4718,4.5,1376823727
21,4886,3.5,1418932236
21,4896,4.0,1418932147
21,4963,4.5,1403460880
21,4973,3.0,1403460991
21,4993,1.5,1419025153
21,5218,4.0,1407617661
21,5219,3.0,1468113409
21,5254,3.0,1452052112
21,5266,1.0,1468113551
21,5349,3.0,1441826946
21,5378,4.0,1403459855
21,5418,4.0,1412967834
21,5445,4.5,1418932153
21,5459,4.5,1376823441
21,5481,3.0,1403459874
21,5574,4.0,1407617614
21,5816,4.0,1418932149
21,5872,5.0,1376822796
21,5952,2.0,1419025155
21,5989,3.5,1421521738
21,6155,3.5,1500702115
21,6365,3.5,1418063571
21,6373,3.0,1403459840
21,6503,3.5,1376823470
21,6539,4.0,1419795351
21,6548,3.5,1421521954
21,6874,1.5,1468113479
21,6934,4.0,1403459862
21,6942,4.0,1417378457
21,7143,4.0,1412967530
21,7153,1.5,1419025150
21,7373,3.0,1452052088
21,7438,1.5,1468113476
21,8360,4.0,1419025402
21,8368,4.0,1412968057
21,8529,4.5,1407617755
21,8636,3.0,1441826943
21,8644,4.0,1418063518
21,8665,4.0,1407617301
21,8798,4.0,1441826871
21,8946,3.0,1418063030
21,8961,3.5,1441393027
21,8972,4.0,1421521732
21,8984,4.5,1403459871
21,30793,3.5,1500701995
21,30816,3.0,1418063364
21,30825,3.5,1421521760
21,31433,3.5,1427558524
21,31685,3.5,1418926520
21,32296,3.5,1500701989
21,32587,3.0,1468113492
21,33004,4.5,1419025243
21,33493,4.5,1417378092
21,33615,4.0,1413055282
21,33679,4.0,1468113421
21,33794,3.5,1441826836
21,34048,3.5,1468113413
21,34150,3.0,1468113542
21,34162,3.0,1407617697
21,36519,3.5,1468113445
21,38038,1.5,1468114330
21,39715,2.5,1376823734
21,40629,1.5,1418926598
21,40815,4.0,1403460886
21,41566,3.0,1468113305
21,44022,3.5,1427558491
21,44191,2.5,1418932060
21,45186,3.5,1423422539
21,45447,3.5,1428775459
21,45499,3.5,1418063317
21,45672,3.0,1419794605
21,46972,3.5,1419794505
21,47997,5.0,1500701943
21,49272,4.0,1418063254
21,49286,3.5,1417378121
21,50189,2.0,1376823741
21,50872,3.5,1452051990
21,51084,3.5,1417378446
21,51662,3.5,1452052044
21,52730,0.5,1418063085
21,52973,3.5,1418846853
21,53121,4.5,1403460883
21,53125,4.0,1427558171
21,53322,4.5,1403637459
21,53972,3.0,1403460418
21,53996,3.5,1468113351
21,54276,3.5,1427558503
21,54286,4.0,1412967989
